artist,title,cleaned_lyrics,mood
Raftaar,You Don’t Know Me,"जद्दो जवान शो ते बीमर्स एंड बेन्ज़ेस जंगल चो तुर्दा शेर जिवेन बाड़ गल्लन् लिख्द सछ् पवे ओफ़्फ़ेन्सिवे नज़रान् बच् लेन्सेस् मैं एक छात्र हूं और मैं एक छात्रा हूं पावे मिल जावे थल्ले टिकाना जरूरी ए नु केह्लो तुस्सि वद्द कलकर् मैं तुम्हें वही बताऊंगा मैं तुम्हें पहले बताऊंगा गल्लन् मेरिय नु सुन्के नि ते दुजेय कन्न पाओ जिन्ने केह्न्दे सिगे एह्ह्नु नैय्यो खद्द्न फ़ेर् व् रुकेय ओह्न नु ओह्ननु गाने सुनाओ नाल् केह्दो वीर् त्वद्द चद्द् रेह पौदि स्लोव्ल्य् धीरे से, बोहत् अग्गे जन हौलि हौलि वरि चल्ल् जवे गोलि ते विचो व् अवे ओह्दे जन ओह्ने किसी चीज़ की परवाह नहीं है, अब किसी चीज़ की परवाह नहीं खेद है लफ़्ज़ा मार् याद् आर ए एफ टी डबल ए आर रा, तुस्सी कुज्ज वी मेरी यात्रा रा, गल्ला वेयर कार्ड इस फेर वी रा, किथो किवे बनेय बनेय खेद है, खेद है, खेद है रा, तुस्सी कुज्ज वी मेरी यात्रा रा, गल्ला वेयर कार्ड इस फेर वी रा, किथो किवे बनेय बनेय कहनि व्त्फ़् बदे एथेय् मिल्दे जेदे कर्दे झूथ वद सरे पखन्दि, बचेय सीध साध पध्द रेह्न्द फ़चेबूक् ते चोम्मेन्त्स् एथे कलकर् कत्त् है, सलह्कर् बोहत् ज़्यद सब्नु सबाशि त्वद्द प्यार् लेयि मोद्दे सहरे जेदे उत्ते चद्द् ओह्न सब्ब् सज़ माफ़ि मैं सुबह में हूं., वेखि बोहत् राह् विचो मदि जेहि रुकवत् सम्झो केदि मेन्नु अयि मौत् स्वीकार्य है, लेकिन यकीन नहीं है किस्मत् ओह्न्द नि देन्दि जेद वपस् लद्द् द लैकेरन पावे वडे हट्टन च अमर दी मैं एक गरीब व्यक्ति हूं, लेकिन मैं एक अच्छा व्यक्ति नहीं हूं रब्ब् मेहेर् बदि ओह्दि अए रज़ ते जन मैं रॉक करने हूं लोल मैं आपको बहुत खुश हूं जिद्दन् घयल् शेर् पौन्द ज़्यद केहेर् व् आन् ज़ख्मि बोहत् मेह्न्ग वएर् रा, तुस्सी कुज्ज वी मेरी यात्रा रा, गल्ला वेयर कार्ड इस फेर वी रा, किथो किवे बनेय बनेय खेद है, खेद है, खेद है रा, तुस्सी कुज्ज वी मेरी यात्रा रा, गल्ला वेयर कार्ड इस फेर वी रा, किथो किवे बनेय बनेय कहनि व्त्फ़्",Energetic
Sachet Tandon,Sachet Tandon - Bekhayali (Romanized),"बेखयलि खयल् ""क्युन् बिछद्न अपरिहार्य?"" सवाल् नज़्दीकियोन् खुशि बेहिसाब् हिस्से फ़ास्ले बेमिसाल् तुझ्से दूर् हून् दूर् रहून्? गुरूर् हून् आ फ़ास्ल मित आप ख़्वाब-सा मिले ख्वाब् तोद् वहाँ? ऊह-ऊह-ऊह, ऊह-ऊह-ऊह, ऊह-ऊह-ऊह बेखयलि खयल् ""क्युन् जुदै वहाँ?"" सवाल् थोद-स खफ़ थोद-स तुझ्पे होना, बेवजह् नमस्ते, मलाल् तद्पन्, उल्झन् जी लून् बिन तेज़? अन्न्बन् बन्ते खुद अधिक? हम्म, हम्म, लोग्-बाग् जुन्ग्ले आग् आग् जलुन्? नकाम् प्यार् खुश् हार् बानो? ऊह-ऊह-ऊह, ऊह-ऊह-ऊह, ऊह-ऊह-ऊह रातेइन् देन्गि नीन्दोन् बात् भूलुन् वहाँझे? खयलोन् बेखयलि खयल् ""क्युन् बिचद्न अपरिहार्य?"" सवाल् ऊह-ऊह-ऊह, ऊह-ऊह-ऊह, ऊह-ऊह-ऊह नज़्रोन् आगे मन्ज़र् रेत् बिखर् दर्द् बदन् ज़ेहेर् उतर् नज़्रोन् आगे मन्ज़र् रेत् बिखर् दर्द् बदन् ज़ेहेर् उतर् आ ज़माने, आज़्मा , रूथ्त फ़ास्लोन् हौस्ल तूत्त बेवफ़ हून् बेवफ़ा आदतोन् छूत्त",Sad
Sachet Tandon,Sachet Tandon & Rochak Kohli - Bewafai (Romanized),"इश्क़् लिख कगज् जल इश्क़् लिख कगज् जल फिर् शामेइन् फिर् याद् रुल छोद् अए छोद् , दिल् तोद् धीरे धीरे तन्हाइ मार् दलेगि मुझ्को मुझ्को बेवफ़ै मार् दलेगि हये मुझ्को बेवफ़ै मार् दलेगि मुझ्को बेवफ़ै मार् दलेगि अए हाए, जुदै मार् दलेगि मुझ्को बेवफ़ै मार् दालेगि हये मुझ्को बेवफ़ै पल् याद् आयि ऊ पल् याद् आयि पिघल् धीरे धीरे बाहोन् इतनी आवाज़ ओह अवाज़् सुन्न् सुनि बेपर्वहि मार् दलेगि मुझ्को मुझ्को बेवफ़ै मार् दलेगि हये मुझ्को बेवफ़ै मार् दलेगि मुझ्को बेवफ़ै मार् दलेगि अए हाए, जुदै मार् दलेगि मुझ्को बेवफ़ै मार् दालेगि हये मुझ्को बेवफ़ै वाह बेवफ़ै मार् दलेगि",Sad
Shaan,Saiyaan,"हीरे मोति चहून् चहून् सन्गम् सैयान् सैयान् सैयान् चु प्यार् अराम् मर् जऊन् आज चन्द बाहोन् तुझ् गुम् जऊन् नाम् खो जाओन् सैयान् सैयान् दिन् खुशि झूमे गायेइन् रातेइन् पल् पल् दूबयेइन् जाते जाते झीत् झीत् हारोन् हाँ, लो, एरोन हाये नि हारोन् आर्ति उतारून् नाम् जुरे नाते सैयान् सैयान् माला प्रेम की तन् झर् झर् जाऊन् म प्रीत् सन्सर् जाओन् प्यार् तर् जाओन् सैयान् सैयान् अनुभव किया, नरम् नश बर्त जाये प्यार् घुन्गतिय देत उथये अब भावला एक आदमी होगय रोशन् नयि सुहगन् होगयि जोगन् प्रेम् पुज रन् मन्दिर् सजये सैयान् सैयान् सैयान् सैयान् हीरे मोति चहून् चहून् सन्गम् जानु जाने जानु जाने माई तेरी",Romantic
Shankar Mahadevan,Breathless (Reprise),"मैं हूँ और खोये प्यार की यादें हैं मैं हूँ और खोये प्यार की यादें हैं मैं हूँ और खोये प्यार की यादें हैं अब दिन और अब मेरी राते हैं उनमें सिर्फ आँसू हैं उनमें सिफ दर्द की, रंज की बातें हैं और फरियादें हैं मेरा अब कोई नहीं मैं हूँ और खोये प्यार की यादें हैं डूब गया दिल ग़म अँधेरे में मेरी सारी दुनिया दर्द घेरे में गीत ढले आहों में दीवाना अब यहाँ वहाँ फिरता हूँ ठोकर खाता हूँ उन राहों में जहाँ देखा था, जहाँ चाहा था जहाँ मैं हँसा था और बाद में रोया था जहाँ पाया था, पा खोया था जहाँ कभी फूलों कलियों साए रंगीं-रंगीं महकी रुत हर इक कदम पर रास रचाए गुलशन-गुलशन दिन में उजाले जगमग-जगमग नूर था रातों में झिलमिल-झिलमिल जब मैंने ख़्वाबों की देखी थी मंज़िल जहाँ मेरी कश्ती पाया था साहिल जहाँ मैंने पाई थी पलकों की छाँव जहाँ मेरी बाहों में कल थी किसी की मरमरी बाहें जहाँ एक चेहरे हटती नहीं थी मेरी निगाहें जहाँ कल नरमी ही नरमी थी प्यार ही प्यार था बातों में, हाथ हाथों में जहाँ कल गाये प्रेम तराने जहाँ कल सपने सुहाने किसी सुनाए दिल फ़साने जहाँ कल खाई थी जीने की, मरने की कसमें तोड़ी थी दुनिया की सारी रस्में जहाँ कल बरसा था प्रीत का बादल जहाँ मैंने थामा था कोई आँचल जहाँ पहली बार हुआ था मैं पागल अब उन राहों में कोई नहीं अब हैं राहें वीराँ-वीराँ दिल भी हैराँ-हैराँ जाने कहाँ गया सपनों का मेला ही ख्यालों में खोया-खोया घूम था मैं कबसे अकेला चंदा सितारे जैसा कोई गगन में गूंजी सदा कोई आँगन में किसी पुकारा मुझे, मुड़ देखा मैंने मिल गया खोया हुआ दिल का सहारा मैंने चाहा था मैंने पूजा था लौट आया है, थोड़ा शर्मिंदा है, थोड़ा घबराया ज़ुल्फें परेशाँ हैं, काँपते होठ और भीगी हुई आँखें हैं गुमसुम-गुमसुम उसकी नज़र पूछ रही इतना बता कहीं खफ़ा नहीं तुम प्यार देखा फिर मेरी निगाहों में आया नहीं कल था मेरी इन बाहों में भूल गया मेरा दिल हर ग़म बदल गया दुनिया का मौसम झूमें नज़ारे और झूमी फ़िज़ाएँ और झूमें चमन और झूमी हवाएँ फिर कहने लगी सारी दिशाएँ कितनी हसीं कितनी सुहानी हम दोनों की प्रेम कहानी हम दोनों की प्रेम कहानी हम दोनों की प्रेम कहानी",Energetic
Shankar Mahadevan,Breathless [Album - Breathless ’98],"मिल सारि दुनिय गीतोन् रुत् रन्गोन् बर्ख खुश्बु आन्धि मेह्कि सारि फ़िज़ायेन् बेह्कि सारि हवायेन् खोयि सारि दिशायेन् बद्लि सारि अदायेन् जागि उम्मेन्गेइन् इसलिए, धदक् अहि दिल् सन्सोन् तूफ़ान् इसलिए, होतोन् नग्मे आखोन् सप्ने इसलिए, सप्नोन् बीते लम्हे हाँ, नज़्रोन् छय दिल् समय हाँ, बतौन् तुम्हे पाय हाँ, प्यार् चेह्रे बिख्रि जुल्फेन् कोह्रे पीछे ओस् धुल फूल् खिल बदल् इक् चान्द् छुप झान्क् रात् पर्दे सवेर रोशन् रोशन् आखोन् सप्नोन् सागर् जिस्मैन् प्रेम् सितरोन् चादर् झलक् लह्रोन् लह्रोन् बात् मोति बर्से चन्दि पयल् गून्जेय् शीशे जाम् गिरेय् छन्न् तूतेय् छिप् सितार् बजये चान्द्नि रात् होले पास् बुलये मीथि बातैन् थी मैं हर समय तुम्हारे साथ रहूँगा. जान नज़्रोन् पिघल्ते दिल् आर्ज़ू पाति मन्ज़िल् उतर्त चान्द् जमीन् स्वर्ग् बुलय मुझे, सम्झय मिले इसलिए, हमैन् मिल्न गुल् खिले इसलिए, खिल्न जन्मो बंधन, जन्मो रिश्तेय् जन्मे युहिन् मिल्ते कानोन् जैसे, शहेद् घुल्ने लगे ख्वाबोन् दर् आखोन् खुल्ने लगे ख्वाबोन् दुनिय हसीन् रन्गीन् थी ख्वाबोन् दुनिय कह्ने थी थी ख्वाब् तूते अधिक, आख् खुलि होश् जान हाँ, नज़्रोन् छय दिल् समय हाँ, चुक दिल् तन्ह तन्ह मैं तुम्हारा प्यार हूँ, मैं तुम्हारी इच्छा हूँ सप्न दिन् रतैन् उन्मैन् सिर्फ़् आन्सून् उन्मैन् सेइफ़् दर्द् रन्ज् बतैन् फर्यादेइन् हून् खोये प्यार् यादेइन् 3",Energetic
Shankar Mahadevan,Daanav,डर दानव मार गिरा मार गिरा डर दानव मार गिरा मार गिरा डर दानव मार गिरा मार गिरा मार गिरा मार गिरा सोख नहीं संताप नहीं अब रोक नहीं बाण चला बाण चला डर दानव मार गिरा मार गिरा मार गिरा मार गिरा गोनंद गोविन्द गोविन्द गोनंद गोविन्द गोविन्द जब काम क्रोध और लोभ तूने मार दिए और हर सैय की शाम नाम तूने प्राण दिए मरा अमर लोक मिले मार गिरा मार गिरा मार गिरा मार गिरा मार गिरा मार गिरा मार गिरा मार गिरा मार गिरा मार गिरा,Energetic
Shekhar Ravjiani,Adhyashakti,"जय आध्या शक्ति ब्रह्माण्ड की शक्ति आपके साथ रहे ब्रह्माण्ड की शक्ति आपके साथ रहे अखन्द् ब्रह्मान्द् दीपव्य अखन्द् ब्रह्मान्द् दीपव्य मैं करूंगा ओम् जयो जयो म जगदम्बे ओम् जयो जयो म जगदम्बे द्वितिय बय् स्वरुप् शिवशक्ति जनु मा शिवशक्ति जनु ब्रह्मा गणपति गावे ब्रह्मा गणपति गावे गाये म ओम् जयो जयो म जगदम्बे ओम् जयो जयो म जगदम्बे त्रितिय त्रन् स्वरुप् त्रिभुवन् म बेथ माँ त्रिभुवन माँ बेथा त्रया थाकी तरावेनी त्रया थाकी तरावेनी तम तरवेनी मा ओम् जयो जयो म जगदम्बे ओम् जयो जयो म जगदम्बे चोउथे चतुर महलक्ष्मि ""सच्चा चर व्याप्य"" शब्द का अर्थ है? ""सच्चा चार व्याप्य"" शब्द का अर्थ है? चर् भुज चो दिश चर् भुज चो दिश प्रग्त्य दक्शिन् म ओम् जयो जयो म जग्दम्बे ओम् जयो जयो म जगदम्बे पंचमे पंच रुशी पंचमी गुणपद्म माँ पंचमी गुणपद्मा पन्च् तत्व त्य सोहिये पन्च् तत्व त्य सोहिये पन्चे तत्वो म ओम् जयो जयो म जग्दम्बे ओम् जयो जयो म जगदम्बे शश्थि नरयनि महिशसुर मर्यो मा महिशसुर मर्यो गुलाब और रुपए गुलाब और रुपए कृपया मेरी मदद करें ओम् जयो जयो म जग्दम्बे ओम् जयो जयो म जगदम्बे सप्तमि सप्त् पतल् सवित्रि सन्ध्य माँ सावित्री संध्या गौ गन्ग गयत्रि गौ गन्ग गयत्रि गौरी गीता मा ओम् जयो जयो म जग्दम्बे ओम् जयो जयो म जगदम्बे अश्थ्मि अश्थ भुजओ नहीं - नहीं माँ नहीं पता सुर्नर् मुनिवर् जनम्य सुर्नर् मुनिवर् जनम्य देव दैत्यो मा ओम् जयो जयो म जग्दम्बे ओम् जयो जयो म जगदम्बे नवमी नवकुल नाग जैसा आपने माँ सेवे नवदुर्गा नवरात्रि पूजा शिवरात्रि अर्चन किधा हर ब्रह्मा ओम् जयो जयो म जग्दम्बे ओम् जयो जयो म जगदम्बे दशमि दश् अव्तार् जय् विज्यदशमि माँ जय विजयादशमी रमे रम् रमद्य रमे रम् रमद्य रावण लुढ़कता है ओम् जयो जयो म जग्दम्बे ओम् जयो जयो म जगदम्बे एकदशि अग्यरुस् मैं बिल्ली नहीं हूं. आपका नाम है? काम् दुर्ग कलिक काम् दुर्ग कलिक श्यामा और राम ओम् जयो जयो म जग्दम्बे ओम् जयो जयो म जगदम्बे बरसे बाला रूप बहुचरी अम्बा मा माँ, माँ, माँ, माँ बतुक् भैरव् सोहिये काल भैरव सोहिये है? ओम् जयो जयो म जग्दम्बे ओम् जयो जयो म जगदम्बे छत फूलों भरी है हम तरुण माता हैं मैं कुवांरी हूं ब्रह्म विश्नु सदशिव् ब्रह्म विश्नु सदशिव् गुन् तर गात ओम् जयो जयो म जग्दम्बे ओम् जयो जयो म जगदम्बे चोउदसे चौद रूप् चन्दि चमुन्द माँ, पास एक सुन्दर बगीचा है भाव् भक्ति अपो चतुरै अपो सिन्ह् वहिनि मत ओम् जयो जयो म जग्दम्बे ओम् जयो जयो म जगदम्बे कुंभा नाम का अर्थ है? शम्भल्जो करुन मा शम्भल्जो करुन वशिस्त् देवे वखनिअ मार्कंड देव वखानिया सुभ् कवित ओम् जयो जयो म जग्दम्बे ओम् जयो जयो म जगदम्बे सौवंता सोल सत्तावना मैं बहुत खुश हूं मा सौदसे बाविश मा सवंता एकमात्र प्रगतियन सवंता एकमात्र प्रगतियन कोई टायर नहीं शहर का नाम है? ॐ जयो जयो माँ जगदम्बे ओम् जयो जयो म जगदम्बे त्रम्बावति नगरि माँ रूपवती नगरी माँ मनचावती नगरी सोलह सहस्त्र सर्वोत्तम है सोलह सहस्त्र सर्वश्रेष्ठ है क्षमा का अर्थ है? मैं आपकी मदद सकता हूँ? ॐ जयो जयो माँ जगदम्बे ओम् जयो जयो म जगदम्बे शिव शक्ति की आरती तुमसे प्यार है मैं बहुत खुश हूं भगवान शिवानंद स्वामी भगवान शिवानंद स्वामी सुख सम्पति थास्शेय् कैलाशे जाशे माँ, कृपया माफ़ दो ॐ जयो जयो माँ जगदम्बे ओम् जयो जयो म जगदम्बे एक व्यक्ति एक स्वरूप दोनों आँखों बीच दोनों बीच अंतर है? भोला भवनि भजता गेंद माँ की गेंद जैसी ही है जीवन का सागर ॐ जयो जयो माँ जगदम्बे ओम् जयो जयो म जगदम्बे मौसम अच्छा है. ईश्वर प्रति भक्ति मैं भगवान का सेवक हूं. मैं आपकी सेवा करूंगा. वल्लभ भट्ट एक पिता हैं और सब ठीक न मेरा प्रेम ही मेरी सेवा है ॐ जयो जयो माँ जगदम्बे ओम् जयो जयो म जगदम्बे मा मन्दप् लाल् गुलाल् शोभा और सारू मा शोभ बहु सारि मदद का उपहार गुलाल उड़े आनंदे जय् बहुचर्वदि ॐ जयो जयो माँ जगदम्बे ओम् जयो जयो म जगदम्बे",Energetic
Shreya Ghoshal,"Praan Dite Chai, Mon Dite Chai","मैं चाय पीता हूँ, मैं चाय पीता हूँ मैं एक साधु हूं, टोमाके, ऊऊ... टोमाके! दुकान नं., आप अपना कर्तव्य क्यों नहीं निभा हैं? टोमाके, ऊऊ... टोमाके! जेनेउ तोमार आखी चुप कोरे थके आज दिन का नाम है? गाने, ओविशारे, चाय शुद्धि बारेबारे टोमाके, ऊऊ... टोमाके! केवल एक ही व्यक्ति गलती सकता है. पुस्तक अब उपलब्ध है! तुम राजा हो, तुम राजा हो आर वोला जबेना जीबोन कोखोनोई टोमाके, ऊऊ... टोमाके! तुमि हाश्ले आमार थोटे हाशी तुमी आशले जोनाकी राशि राशि राखी ईगल तोमाय ओनुरागे शहर का नाम है? शोभ चिट्ठी शो कोलपोना जुरे मिशे जाये रुक्खो दुपूरे शेई रोंग दीये तोमाकेई आकी आशा आप पसंद करते हो! मैं चाय पी हूँ, मेरी चाय मैं एक साधु हूं, टोमाके, ऊऊ... टोमाके! दुकान नं., आप अपना कर्तव्य क्यों नहीं निभा हैं? टोमाके, ऊऊ... टोमाके!",Romantic
Sukhwinder Singh,Million Dollar Dream,"मैं सपने लिए अपना सबकुछ देता हूं हा-हा मैं अपना सबकुछ सपनों चैंपियन लिए समर्पित देता हूं मैं सपने लिए अपना सब कुछ देता हूँ, लाओ खुशि आयि आयि आयि आयि आयि आ रब-राका खुशि आयि आयि आयि आयि आयि आ रब-राका मीति आयि आयि आयि आयि आयि आ रब-राका जीतय् रहो जीतय् जीतय् जीतय् जीतय् मैं सपने लिए अपना सब कुछ देता हूँ मैं सपने लिए अपना सब कुछ देता हूँ क्योंकि लक्ष्य उतना दूर नहीं जितना लगता मिलियन डॉलर का हाथ मिला इस मिलियन डॉलर सपने में अपना सब कुछ झोंक इस मिलियन डॉलर सपने में इस में, इस मिलियन डॉलर सपने में लाइव और प्रत्यक्ष ताजा बाहर जेट मेरी शर्त आप लोगों अभी तक ऐसा कुछ नहीं देखा होगा आत्मविश्वास भरा कदम, सफलता जब मैं कदम रखता हूँ आप शायद फिर कभी नहीं पाएंगे, अपनी सांस रोककर मत रखिए जवनि चार् दिना यार् रन्झेय मौज् मनैये हमारी मदद करो, हमारी मदद करो इश्क इश्क शेयर्ड-ई-ई मैं सपने लिए अपना सबकुछ देता हूं हा-हा मैं अपना सबकुछ सपनों चैंपियन लिए समर्पित देता हूं मैं सपने लिए अपना सब कुछ देता हूँ, लाओ खुशि आयि आयि आयि आयि आयि आ रब-राका खुशि आयि आयि आयि आयि आयि आ रब-राका मीति आयि आयि आयि आयि आयि आ रब-राका जीतय् रहो जीतय् जीतय् जीतय् जीतय् मैं सपने लिए अपना सब कुछ देता हूँ स्पिनिंग बाउल्स इतने अच्छे हैं जीत घर तक पहुंचाई सकती अब टीले का शीर्ष जिस पर हम बैठे हैं जैसा हमें करना चाहिए था, वैसा ही गेंदबाजी करना हम अभी जिस स्तर पर बैठे हैं, उसके करीब कोई नहीं हर चीज़ जिसका कुछ मतलब हो, हम उसके लिए ही आए हैं मैं सब लेकर घर हूँ, खेल ही चलता मैं शीर्ष पर हूँ, जाने का रास्ता पता हम बस दुनिया तब तक देखना चाहते हैं जब तक घूम रही यही हम खेल हैं यहाँ कुछ भी नया नहीं यहाँ करना होगा? पसंद है, बहुत पसंद है, मैं शायद पूरी टीम यहां लाऊं साल तक यहीं रहो और व्यवहार मैं यहीं पला-बढ़ा हूं अगली बात आप जानते हैं, आप ऊपर देखते हैं, मैं यहाँ उड़ा गया हूँ हर चीज़ जिसका कुछ मतलब हो, हम उसके लिए ही आए हैं मैं सब लेकर घर हूँ, खेल ही चलता मैं शीर्ष पर हूँ, जाने का रास्ता पता हम बस दुनिया तब तक देखना चाहते हैं जब तक घूम रही यही हम खेल हैं मैं सपने लिए अपना सबकुछ देता हूं हा-हा मैं अपना सबकुछ सपनों चैंपियन लिए समर्पित देता हूं मैं सपने लिए अपना सब कुछ देता हूँ, लाओ खुशि आयि आयि आयि आयि आयि आ रब-राका खुशि आयि आयि आयि आयि आयि आ रब-राका मीति आयि आयि आयि आयि आयि आ रब-राका जीतय् रहो जीतय् जीतय् जीतय् जीतय् मैं सपने लिए अपना सब कुछ देता हूँ3",Energetic
Sukhwinder Singh,Million Dollar Dream (Demo),"हा हा चैंपियन लाओ खुशि आयि आयि आयि आयि आयि आ रब-राका मैं सपने लिए अपना सब कुछ देता हूँ खुशि आयि आयि आयि आयि आयि आ रब-राका मैं सपने लिए अपना सब कुछ देता हूँ मीति आयि आयि आयि आयि आयि आ रब-राका जीतय् रहो जीतय् जीतय् जीतय् जीतय् लाइव और प्रत्यक्ष, जेट उतरते ही ताज़ा मेरी शर्त आपने अभी तक ऐसा कुछ नहीं देखा होगा टहलने लिए आओ, जब मैं कदम रखूंगा सफलता मिलेगी आप शायद फिर कभी नहीं पाएंगे अपनी सांस मत रोको विदेशी मुद्रा, हम नहीं हैं मैं इसके लिए नया नहीं हूँ, मैं इसके लिए सच्चा हूँ मैं खेल में हूँ, ही करना सबसे अच्छा और सब कुछ पार्क बाहर तुम हमें पकड़ नहीं सकते मैं सब सपने लिए देता हूं रब-राका मैं सब सपने लिए देता हूं रब-राका जवनि चार् दिना यार् रन्झेय मौज् मनैये दिलन हमें, दिलन इश्क इश्क शेयर्ड-ई-ई स्पिनिंग बाउल्स इतने अच्छे हैं जीत घर तक पहुंचाई सकती अब टीले का शीर्ष जिस पर हम बैठे हैं हम जैसा सोचते हैं वैसा ही गेंदबाजी करना हम अभी जिस स्तर पर बैठे हैं, उसके आसपास भी कोई नहीं यहाँ कुछ भी नया नहीं यहाँ करना होगा? पसंद है, बहुत पसंद है, मैं शायद पूरी टीम यहां लाऊं साल तक यहीं रहो और व्यवहार मैं यहीं पला-बढ़ा हूं अगली बात आप जानते हैं, आप ऊपर देखते हैं, मैं यहाँ उड़ा गया हूँ गिवे द्रेअम् खुशि आयि आयि आयि आयि आयि आ कारण गोअल् नहीं खुशि आयि आयि आयि आयि आयि आ मिलियन डॉलर की आर्म मिली है, आई आई आई आई आई आई आ इस मिलियन डॉलर सपने में अपना सब कुछ झोंक हूँ जीतय् रहो जीतय् जीतय् जीतय् जीतय् इस मिलियन डॉलर सपने में, इस मिलियन डॉलर सपने में मैं सब टीम लिए करता हूं इस मिलियन डॉलर सपने में अपना सब कुछ झोंक हूँ इस मिलियन डॉलर सपने में, इस मिलियन डॉलर सपने में इस मिलियन डॉलर सपने में रब-राका कुछ भी चाहिए, बेटा, हम उसी लिए आए हैं मैं सब लेकर घर हूँ, खेल ही चलता मैं शीर्ष पर हूँ, जाने का रास्ता पता हम बस दुनिया तब तक देखना चाहते हैं जब तक घूम रही यही हम खेल हैं अब, आप किसके लिए खेल हैं? गिवे द्रेअम् खुशि आयि आयि आयि आयि आयि आ कारण गोअल् नहीं खुशि आयि आयि आयि आयि आयि आ मिलियन डॉलर की आर्म मिली है, आई आई आई आई आई आई आ इस मिलियन डॉलर सपने में अपना सब कुछ झोंक हूँ जीतय् रहो जीतय् जीतय् जीतय् जीतय् इस मिलियन डॉलर सपने में, इस मिलियन डॉलर सपने में मैं सब टीम लिए करता हूं इस मिलियन डॉलर सपने में अपना सब कुछ झोंक हूँ इस मिलियन डॉलर सपने में, इस मिलियन डॉलर सपने में इस मिलियन डॉलर सपने में रब-राका",Energetic
Sunidhi Chauhan,Ardaas Karaan (Female Version),"दात चर्न च् अर्दास् अर्ज़ि पायि हिंदू, मुस्लिम, सिख और ईसा में अंतर है? मैं तुम्हें सब कुछ दूंगा तुम्हें चाहिए नु मितोन् द केहर् मुक् जे मैं तुम्हें सब कुछ दूंगा तुम्हें चाहिए नु मितोन् द केहर् मुक् जे अर्दास् करान् अर्दास् करान् हान्न् अर्दास् करान् मपेय ते ब्चेय च् प्यार् बन्नेय सध ल्यि सत्कार् अर्दास् करान् अर्दास् करान् हान्न् अर्दास् करान् आप पैकेज छुपा हैं. मप्पेय ते बचेय द बन्नेय जि इत्फ़ाक् रूह् नु झिजोद्द् देवे धुर् तोद्द् देवे आप कहां हैं? पुत्त कुपुत्त हूँ दातेया शट लाइन मानचित्र कितना पुराना है? अर्दास् करान् अर्दास् करान् हान्न् अर्दास् करान् हमारा नाम जापानी है. टुक बक्शोन दन्द ताजि हर पाल बक्शों",Devotional
Sunidhi Chauhan,Noori,"अदायेइन् नज़ान् ज़मान हैरान् दीवान जान् शाह्रेन आन्खेइन् शयरन बातेइन् हुआ लेकिन, ख्वाबोन् मल्लिक नाम् बच्चा? अरेय् नाम् दो! काला पत्थर, काला पत्थर! बच्के दिल् लग ज़मीन पर ज़मीन पर सालि बेवफ़ चार् सान्सेइन् जीने मिलि जाये बेकार् जी प्यार् इश्क़् आग् लगयेइन् ओये होये दिल्लगि बुझ् पाये बुझये जल् जयेइन् मजेदार इश्क... आश्चर्य रात् भर् नीन्द् जाग्ते ख्वाब् दिखये चैन् पास् नस्श काला पत्थर, काला पत्थर बच्के दिल् लग ज़मीन पर ज़मीन पर सालि बेवफ़",Romantic
Sunidhi Chauhan,Tu Kaun Hain,साँसे थर्र थराए थामे मुझको कोई सपना या अपना कोई दिल पास आ रही हूँ मैं खिंचे मेरी डोर दिल में बातें दबी हैं कहनी सब तुझसे दिल में तारे आ कहदे मुझसे कौन बतला कौन झलक दिखा वही जिसका था इंतेज़ार कौन छिपा हाँ.. आज यक़ीं कभी था मुझको ख़ुद हमेशा जाने कितने गिले मुझको क्यूँ अलग हूँ सबसे इतनी क्यूँ औरों नहीं आज ही जवाब भी मिल जाएँगी मुझको कौन डर फ़िकर मैं चल दूँ चल जहाँ रबता कोई अपना कौन सच सपना आ भी देखूँ तुझको क्यूँ तेरी चाहत मुझको आ भी देखूँ तुझको क्यूँ तेरी चाहत मुझको किया जल में चुप जाओ गले लगा हाँ जानू मैं तूहि मेरी ताक़त मानू मैं हम ख़ुद ऐतबार ऐतबार कौन हाँ..,Romantic
Tulsi Kumar,Tanhaai (Single Track),तूत बोहत् दिल् आन्सु बदि तन्हाइ जब्से बाहोन् आने मनहि यादेइन् बाकि दिल् बोहत् सतति काते कट्टा लम्ह देदि तन्हाइ यादेइन् बाकि दिल् बोहत् सतति काते कट्टा लम्ह देदि तन्हाइ हथ् हथ् छूने कत्रत लम्ह मिल्ने नीन्द् दिल् उदसि तूने हुम्को तन्ह जुदाइ होथोन् हन्सि आन्खेइन् नम् जाति अछ जीन जुदाइ इश्क़् हथोन् चीज़् हमेइन् पयि तूने जुदाइ देदि तन्हाइ तन्हाइ हुम्सफ़र् तन्हाइ दगर् तन्हाइ पेहर् तन्हाइ शामो सेहर् तन्हाइ तरफ़् तन्हाइ हद्-ए-नज़र् तन्हाइ अर्श् तन्हाइ फ़र्श् हिस्से हिस्से गम्म् हिस्से हिस्से खुशियन् आन्खोन् आन्खोन् अश्क् होथोन् होथोन् हस्स्न तूत बोहत् दिल् आन्सु बदि तन्हाइ बाहोन् हमेइन् आने मनहि,Sad
